player_name,player_id,season,poss,mp,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Carlos Boozer,boozeca01,2013,5585,2977,-2.18997838,-0.127290727,-2.317269106,0.660712077,0.531351974,0.129360103,-1.904847317,0.160386558,-1.744460759,-0.147569912
Chris Bosh,boshch01,2013,6072,3205,0.094890118,0.688955709,0.783845827,5.800907824,4.298738008,1.502169816,0.561704888,0.836856108,1.398560997,-0.43988202
Avery Bradley,bradlav01,2013,3124,1626,-2.888471525,1.293193627,-1.595277898,0.977937895,0.690600928,0.287336967,-2.597288722,1.720021644,-0.877267078,0.368877742
Elton Brand,brandel01,2013,3028,1527,-2.558321258,1.115259151,-1.443062107,1.016711607,1.016711607,0,-2.376783896,1.430428999,-0.946354897,-0.136385124
Corey Brewer,breweco01,2013,4313,2149,0.698355715,0.14112374,0.839479456,3.970309985,3.99471949,-0.024409505,1.294367424,0.246635534,1.541002958,0.767745612
Ronnie Brewer,brewero02,2013,1640,861,-2.273380415,0.5596743,-1.713706116,0.454247007,0.475140345,-0.020893338,-2.238476188,-0.332416607,-2.570892795,0.309815142
Aaron Brooks,brookaa01,2013,2103,1064,-0.934484719,-2.725923325,-3.660408045,-0.500407315,-0.440476522,-0.059930794,-0.924959055,-2.573598053,-3.498557108,1.348471904
MarShon Brooks,brookma01,2013,1781,952,-1.849235812,-0.74299884,-2.592234652,0.071843627,0.22917897,-0.157335343,-1.994467989,-1.297182077,-3.291650066,0.521486983
Kwame Brown,brownkw01,2013,516,269,-4.057118416,0.200280752,-3.856837664,-0.152310909,-0.152310909,0,-4.351709574,0.127247674,-4.2244619,0.247794274
Shannon Brown,brownsh01,2013,2759,1402,-0.654306628,-1.378705459,-2.033012088,0.513622901,0.513622901,0,-0.749687482,-1.194755777,-1.944443259,0.138177808
Kobe Bryant,bryanko01,2013,5994,3013,4.942640271,-0.860711908,4.081928363,10.50343212,10.50343212,0,4.885836913,-0.567189954,4.318646959,0.010364256
Chase Budinger,budinch01,2013,993,508,-0.064464389,-0.460029326,-0.524493715,0.577455409,0.577455409,0,-0.118641592,-1.008600918,-1.12724251,0.104129984
Alec Burks,burksal01,2013,2178,1137,-0.440552605,-0.93674424,-1.377296844,0.799851022,0.799851022,0,-0.69687597,-1.237026232,-1.933902202,0.415002579
Caron Butler,butleca01,2013,3859,2015,0.166304401,-1.0968275,-0.930523099,1.870086012,1.871325516,-0.001239504,0.433894594,-1.269941442,-0.836046848,0.216930802
Jimmy Butler,butleji01,2013,4918,2624,1.414451264,1.025725565,2.440176829,6.936771407,5.57936609,1.357405316,0.844756905,0.651965999,1.496722904,-0.715493441
Will Bynum,bynumwi01,2013,2332,1219,0.01798486,-2.80271976,-2.7847349,-0.021705696,-0.021705696,0,-0.118444112,-2.624577006,-2.743021118,0.443420796
Jose Calderon,caldejo01,2013,4122,2160,3.588154626,-2.641942763,0.946211863,4.092748235,4.092748235,0,3.135281712,-2.372291539,0.762990172,0.443488694
Marcus Camby,cambyma01,2013,478,253,-5.482930162,0.271908372,-5.21102179,-0.316861771,-0.317153011,0.00029124,-5.381948644,-0.702332691,-6.084281335,-0.055742142
DeMarre Carroll,carrode01,2013,2128,1111,1.575181343,1.760183311,3.335364654,3.458714497,3.458714497,0,1.216116274,1.641873649,2.857989923,0.251931594
Matt Carroll,carroma01,2013,12,6,-0.879476812,-2.674101482,-3.553578294,-0.00246837,-0.00246837,0,-2.80629351,-2.668137501,-5.474431011,0.320056348
Vince Carter,cartevi01,2013,4150,2093,3.565505476,0.822692884,4.38819836,7.659602591,7.659602591,0,3.524333311,0.956434676,4.480767987,0.452992698
Omri Casspi,casspom01,2013,978,503,-1.52543069,1.265512099,-0.259918591,0.643566098,0.643566098,0,-1.37010813,0.48593585,-0.884172281,0.660722013
Mario Chalmers,chalmma01,2013,5149,2718,1.065510623,2.078799885,3.144310508,8.237503616,6.889994929,1.347508687,1.406912764,2.44106564,3.847978404,0.537428768
Tyson Chandler,chandty01,2013,4734,2514,1.298111094,2.117975851,3.416086945,7.899047181,6.628465307,1.270581874,0.911058842,1.970960725,2.882019566,-0.636118516
Wilson Chandler,chandwi01,2013,2582,1284,0.170369934,0.488007022,0.658376956,2.253130341,2.11086229,0.142268051,0.665937075,0.770289076,1.436226151,0.487047508
Josh Childress,childjo01,2013,187,100,-2.752380081,-0.756347349,-3.50872743,-0.038203305,-0.038203305,0,-3.495697185,-2.135272459,-5.630969644,-1.219319249
Earl Clark,clarkea01,2013,2870,1445,-2.576031316,-0.742824894,-3.31885621,-0.436297783,-0.101312197,-0.334985586,-2.421308036,-0.950867363,-3.372175399,-0.272039369
Victor Claver,clavevi01,2013,1564,812,-3.022008477,-0.984776846,-4.006785323,-0.523632688,-0.523632688,0,-3.047520449,-1.416236895,-4.463757344,0.530839873
Norris Cole,coleno01,2013,3808,2008,-2.937519834,-0.510763103,-3.448282937,-0.675020865,-1.287873461,0.612852596,-2.705149907,-0.472812438,-3.177962345,0.352058846
Darren Collison,collida01,2013,4704,2372,1.35329598,-1.354652845,-0.001356865,3.3142187,3.3142187,0,1.105247443,-0.952019728,0.153227715,-0.340734445
Jason Collins,collija04,2013,743,384,-5.284287942,0.603957434,-4.680330508,-0.38479919,-0.38479919,0,-5.462499366,1.238361391,-4.224137975,1.671756828
Nick Collison,collini01,2013,3460,1761,0.005127445,1.625693516,1.630820961,3.95737706,3.380801657,0.576575402,-0.157982653,1.571336277,1.413353625,0.054830465
Mike Conley,conlemi01,2013,6207,3332,3.373450463,3.786951555,7.160402018,16.94935592,13.88260418,3.066751742,3.492617854,3.831950299,7.324568153,0.048384284
Will Conroy,conrowi01,2013,39,20,-11.32022544,-2.86536936,-14.1855948,-0.117667,-0.117667,0,-10.6350706,-3.948796995,-14.58386759,0.780470451
Daequan Cook,cookda02,2013,919,477,-3.988402993,-2.106375385,-6.094778378,-0.859072485,-0.676556112,-0.182516373,-3.796337397,-3.06646069,-6.862798087,1.797657633
Chris Copeland,copelch01,2013,1801,955,0.616046219,-2.097372542,-1.481326324,0.635763657,0.388150379,0.247613278,0.849600035,-2.510081606,-1.660481571,0.641646956
DeMarcus Cousins,couside01,2013,4515,2289,-0.980993318,-0.776711975,-1.757705293,1.162231122,1.162231122,0,-0.266409735,0.04186722,-0.224542515,0.271706603
Jamal Crawford,crawfja01,2013,4580,2391,2.073581744,-1.391363358,0.682218386,4.180758967,3.993782387,0.18697658,2.391215136,-1.719005195,0.672209941,-0.18977533
Jordan Crawford,crawfjo02,2013,3423,1768,-0.953481905,-0.622197363,-1.575679268,1.064002387,1.10295248,-0.038950093,-0.915236411,-1.268548509,-2.18378492,1.049483746
Jae Crowder,crowdja01,2013,2683,1353,-0.994869882,0.474604883,-0.520264999,1.548970906,1.548970906,0,-0.869162211,0.368317716,-0.500844495,0.591786372
Dante Cunningham,cunnida01,2013,3931,2010,-2.311247076,0.321273999,-1.989973077,0.776066875,0.776066875,0,-2.283380078,0.615017269,-1.668362809,-0.399242127
Jared Cunningham,cunnija01,2013,52,26,-1.459923,-1.775459397,-3.235382397,-0.006438069,-0.006438069,0,-1.497903449,-2.575083673,-4.072987121,-0.009052626
Eddy Curry,curryed01,2013,50,25,-7.037501582,-2.634232871,-9.671734453,-0.091061875,-0.091061875,0,-6.540455112,-2.015136494,-8.555591606,2.926535081
Stephen Curry,curryst01,2013,6924,3480,5.322087718,-0.039084186,5.283003532,14.30827478,11.95157654,2.356698238,5.595118505,0.612572555,6.207691059,-0.181556155
Samuel Dalembert,dalemsa01,2013,1544,774,-1.937713568,-0.382367356,-2.320080924,0.153343664,0.259474083,-0.106130419,-2.085381562,-0.674365948,-2.759747509,-0.404693127
Marquis Daniels,daniema01,2013,2228,1118,-3.317550492,1.346757015,-1.970793478,0.449636912,0.374217546,0.075419366,-3.297785624,0.727258856,-2.570526769,0.004989219
Anthony Davis,davisan02,2013,3443,1846,0.225331591,0.919474072,1.144805663,3.650621777,3.650621777,0,0.380229421,1.321167196,1.701396617,-0.447206862
Ed Davis,davised01,2013,3173,1679,-0.96189913,-0.40039961,-1.362298739,1.188917944,1.265616612,-0.076698668,-1.137264165,-0.25780296,-1.395067125,0.082417875
Glen Davis,davisgl01,2013,2067,1064,-2.844677949,1.611847215,-1.232830734,0.821649183,0.821649183,0,-2.555667009,1.516059718,-1.039607291,-0.220480473
Austin Daye,dayeau01,2013,1314,696,0.005507935,-0.640236261,-0.634728327,0.771829473,0.816785301,-0.044955828,-0.415448756,-1.087691877,-1.503140633,1.868867412
Nando De Colo,decolna01,2013,1852,934,-1.588214685,0.420779541,-1.167435144,0.762815505,0.689088,0.073727504,-1.605459493,-0.094441007,-1.6999005,0.312970341
Carlos Delfino,delfica01,2013,3660,1809,1.7835241,0.038350245,1.821874345,4.244973337,3.965792922,0.279180415,2.051558863,-0.107324629,1.944234233,0.374279307
Luol Deng,denglu01,2013,5876,3127,0.69359682,0.353918167,1.047514987,6.010505953,5.944055881,0.066450073,0.688723208,0.287370426,0.976093634,-0.604703225
Justin Dentmon,dentmju01,2013,8,4,-15.36686385,-2.421766541,-17.78863039,-0.030236547,-0.030236547,0,-14.85414137,-4.432727411,-19.28686878,-1.378120319
DeMar DeRozan,derozde01,2013,5740,3013,-0.753824515,-0.562791063,-1.316615577,2.196453609,2.196453609,0,-0.79074521,-0.362452551,-1.153197761,-0.295420059
Boris Diaw,diawbo01,2013,3907,1982,-0.192125949,-0.168518012,-0.360643962,2.40422929,2.269006634,0.135222656,-0.37796107,-0.151745378,-0.529706448,-0.229179145
DeSagana Diop,diopde01,2013,436,226,-5.372353065,0.51719537,-4.855157696,-0.241242725,-0.241242725,0,-5.65013451,-0.499047739,-6.149182249,-0.572612475
Keyon Dooling,doolike01,2013,365,196,-1.232733273,-2.496636867,-3.72937014,-0.102378182,0.018842303,-0.121220485,-1.823077422,-2.987283148,-4.81036057,0.441331868
Chris Douglas-Roberts,douglch01,2013,125,63,-1.694610947,-1.247518319,-2.942129267,-0.006200379,-0.006200379,0,-2.317592208,-1.786927403,-4.104519611,0.374566561
Toney Douglas,douglto01,2013,2591,1289,0.741576715,0.211162512,0.952739227,2.502208674,2.502208674,0,0.90057395,0.563656906,1.464230856,1.988104425
Goran Dragic,dragigo01,2013,5080,2581,2.970078974,-0.314807704,2.65527127,7.134712423,7.134712423,0,2.742524361,0.478719293,3.221243653,0.221181927
Andre Drummond,drumman01,2013,2378,1243,0.872169911,1.868679411,2.740849322,3.481818796,3.481818796,0,0.8167955,2.241409385,3.058204885,-0.009634385
Jared Dudley,dudleja01,2013,4271,2170,1.551586485,0.618209076,2.169795561,5.432009125,5.432009125,0,1.172104215,0.289227346,1.461331562,-0.254065299
Chris Duhon,duhonch01,2013,1763,888,-0.924356974,-2.229330411,-3.153687385,-0.18167548,-0.191432087,0.009756607,-1.416369654,-2.317654218,-3.734023872,-0.189445477
Tim Duncan,duncati01,2013,5513,2813,0.009170689,4.409473141,4.418643831,10.25310465,7.587979538,2.665125114,0.398995974,3.670651651,4.069647625,-1.012299307
Mike Dunleavy,dunlemi02,2013,4051,2034,0.933742299,-0.327989009,0.60575329,3.500948572,3.00447862,0.496469951,0.530896938,-0.723308601,-0.192411663,-0.22950096
Kevin Durant,duranke01,2013,7080,3604,6.510810064,1.030344845,7.541154908,18.88967471,16.55871957,2.330955138,6.518218092,0.834939125,7.353157217,-0.498705203
Devin Ebanks,ebankde01,2013,392,197,-3.793634651,-1.410662598,-5.204297249,-0.248305622,-0.248305622,0,-3.864497169,-2.133978477,-5.998475646,0.613568584
Wayne Ellington,ellinwa01,2013,3175,1661,0.502160999,-0.287346873,0.214814126,2.521607215,2.521607215,0,0.149908451,-0.940589943,-0.790681492,0.919995492
Monta Ellis,ellismo01,2013,6429,3228,0.867078853,0.787110397,1.65418925,7.269001484,7.001032038,0.267969447,1.112629599,1.134581168,2.247210767,0.147333503
Kim English,engliki01,2013,779,407,-1.799448793,-1.635500905,-3.434949699,-0.143756908,-0.143756908,0,-2.042333385,-1.648742128,-3.691075513,0.99899773
Jeremy Evans,evansje01,2013,412,215,1.62364733,-0.394987598,1.228659732,0.436866031,0.436866031,0,0.907024662,-0.640336313,0.266688349,0.092777934
Reggie Evans,evansre01,2013,4070,2176,-1.851506724,1.034811361,-0.816695363,2.154521846,1.873119684,0.281402162,-1.770980211,1.458686771,-0.312293439,-0.027602167
Tyreke Evans,evansty01,2013,3976,2016,1.71458358,-0.395070578,1.319513002,4.181166635,4.181166635,0,1.532376142,-0.092924471,1.439451671,-0.101976
Festus Ezeli,ezelife01,2013,2495,1254,-4.413806906,1.026317934,-3.387488973,-0.415143758,-0.245395236,-0.169748522,-4.373633696,0.47408018,-3.899553516,0.032126207
Kenneth Faried,farieke01,2013,4802,2393,0.801617628,0.629402011,1.431019639,5.100976602,4.851545123,0.249431478,0.761919401,0.946377456,1.708296857,-0.224486275
Derrick Favors,favorde01,2013,3423,1787,-1.549106899,1.124013808,-0.425093092,2.125029313,2.125029313,0,-1.326234226,1.311243058,-0.014991168,0.234899313
Raymond Felton,feltora01,2013,5205,2767,1.928919452,-0.536192379,1.392727073,5.897201606,4.410202217,1.486999389,2.08587241,-0.217286153,1.868586257,-0.19772136
Landry Fields,fieldla01,2013,1975,1037,-1.799209919,-0.278399332,-2.077609251,0.353992722,0.353992722,0,-2.229694891,-0.944227181,-3.173922072,-0.459047564
Derek Fisher,fishede01,2013,1644,836,-0.908401488,-0.32587833,-1.234279817,0.680821429,-0.075064427,0.755885856,-0.855680666,-0.312312925,-1.167993591,1.22828825
Evan Fournier,fournev01,2013,967,481,0.26802643,-0.673727104,-0.405700674,0.583205391,0.668158806,-0.084953416,0.06602091,-0.901861727,-0.835840817,1.274517161
Randy Foye,foyera01,2013,4308,2249,0.931481654,-1.307484213,-0.376002559,2.732918334,2.732918334,0,1.017569274,-0.955275151,0.062294123,0.304160227
Jimmer Fredette,fredeji01,2013,1907,967,1.259286726,-3.631976717,-2.372689991,0.186123913,0.186123913,0,1.049765538,-4.151669077,-3.10190354,-0.013521797
Joel Freeland,freeljo01,2013,919,477,-4.978477098,-0.414028291,-5.39250539,-0.645087503,-0.645087503,0,-5.021774735,-0.642094815,-5.66386955,0.288550313
Danilo Gallinari,gallida01,2013,4627,2309,2.799203627,0.798190725,3.597394352,7.460894068,7.460894068,0,2.842736454,0.445092222,3.287828676,-0.207498482
Francisco Garcia,garcifr01,2013,2374,1193,-0.587639019,0.402908919,-0.1847301,1.593039826,0.97728286,0.615756966,-0.534653926,0.296900525,-0.237753401,1.587797533
Kevin Garnett,garneke01,2013,4296,2234,-2.393440278,4.575872212,2.182431933,5.639391574,4.897706439,0.741685135,-2.053596452,4.047815678,1.994219226,-0.248567873
Diante Garrett,garredi02,2013,293,149,-3.380749793,-0.602409796,-3.983159589,-0.093940384,-0.093940384,0,-2.996661383,-1.814332968,-4.810994352,0.194498248
Marc Gasol,gasolma01,2013,6342,3405,0.731020976,4.374109168,5.105130143,13.63509623,11.29743205,2.337664177,0.691299238,4.012850374,4.704149611,-0.559107702
Pau Gasol,gasolpa01,2013,3575,1801,-0.401172927,0.147283417,-0.25388951,2.273992027,2.12123803,0.152753997,-0.482082335,-0.212387169,-0.694469504,-0.950686015
Rudy Gay,gayru01,2013,5054,2687,-0.423031026,0.645005564,0.221974539,4.107805737,4.107805737,0,0.129221845,0.725057814,0.85427966,0.888373172
Alonzo Gee,geeal01,2013,4942,2541,-1.337970398,-1.255103957,-2.593074355,0.20396753,0.20396753,0,-1.266208512,-0.847562945,-2.113771457,0.240840798
Mickael Gelabale,gelabmi01,2013,1259,644,0.195029766,-1.055719611,-0.860689845,0.619423877,0.619423877,0,-0.572307975,-1.380360881,-1.952668856,-0.201646832
Paul George,georgpa01,2013,7084,3752,1.078697237,2.766081141,3.844778378,12.75653122,10.21237756,2.544153659,1.579748916,2.977886669,4.557635585,0.445755516
Daniel Gibson,gibsoda01,2013,1787,919,-1.831712522,-1.975308065,-3.807020587,-0.499250492,-0.499250492,0,-1.72459225,-1.553796845,-3.278389095,0.684024046
Taj Gibson,gibsota01,2013,3125,1665,-1.411929612,1.027800832,-0.38412878,2.008029898,1.874151078,0.13387882,-1.7012516,0.673585932,-1.027665668,-0.083571758
Manu Ginobili,ginobma01,2013,3822,1953,3.026535465,1.056559345,4.083094809,6.899655378,5.025338872,1.874316506,3.349336805,1.058927958,4.408264763,0.564517377
Drew Gooden,goodedr01,2013,301,151,-5.547535095,-0.462452409,-6.009987504,-0.252442945,-0.252442945,0,-5.136825527,-0.763905488,-5.900731015,0.479268718
Ben Gordon,gordobe01,2013,3008,1560,-1.013123437,-5.461908288,-6.475031724,-2.980392503,-2.980392503,0,-0.813308298,-5.275977752,-6.08928605,0.489727145
Eric Gordon,gordoer01,2013,2357,1264,0.57510065,-1.930678158,-1.355577507,0.902593072,0.902593072,0,0.977126857,-1.93116769,-0.954040832,0.345806308
Marcin Gortat,gortama01,2013,3692,1876,-2.904666101,0.533391058,-2.371275043,0.359767271,0.359767271,0,-2.843781836,0.500745962,-2.343035875,-0.699563236
Andrew Goudelock,goudean01,2013,167,86,-1.216638082,-1.545235553,-2.761873635,0.004236143,-0.046380444,0.050616587,-1.153823581,-0.491918403,-1.645741984,0.729228468
Danny Granger,grangda01,2013,141,74,-4.587559916,-0.583904857,-5.171464774,-0.09222788,-0.09222788,0,-4.051812241,-1.300183852,-5.351996093,0.82077954
Aaron Gray,grayaa01,2013,977,513,-3.623853282,-0.514137471,-4.137990753,-0.366080575,-0.366080575,0,-3.776457051,-0.869939665,-4.646396716,0.717114267
Danny Green,greenda02,2013,5632,2870,1.446802432,1.048776284,2.495578715,7.756856625,5.39970095,2.357155674,1.642710161,1.317918933,2.960629094,-0.226071059
Draymond Green,greendr01,2013,2555,1284,-3.070921809,1.739215999,-1.33170581,0.958733367,0.260440037,0.69829333,-3.095256703,1.538677853,-1.55657885,0.836434362
Gerald Green,greenge01,2013,2246,1185,-2.135436267,-0.512931204,-2.64836747,0.071031815,-0.064011681,0.135043496,-1.886747631,-1.489581234,-3.376328865,0.225473045
Jeff Green,greenje02,2013,4826,2510,-1.397440144,0.066364705,-1.331075439,1.82223196,1.615720984,0.206510976,-1.288042465,-0.197225363,-1.485267828,-0.090519581
Willie Green,greenwi01,2013,2318,1208,-0.035011184,-0.85937045,-0.894381634,1.149634011,1.037283074,0.112350937,-0.320325143,-1.268206066,-1.588531208,0.021133196
Blake Griffin,griffbl01,2013,5280,2756,2.500373951,0.319452987,2.819826938,7.805327595,7.866392723,-0.061065129,2.63058433,0.57090008,3.20148441,-0.066272205
Hamed Haddadi,haddaha01,2013,625,322,-4.916555269,-0.040853945,-4.957409214,-0.363706993,-0.363706993,0,-4.785427036,-0.221444911,-5.006871947,1.000604049
Jordan Hamilton,hamiljo02,2013,800,399,0.231267552,-0.798346441,-0.56707889,0.443483814,0.469234185,-0.02575037,0.558419685,-1.922280656,-1.36386097,-0.10042332
Richard Hamilton,hamilri01,2013,2172,1156,-2.94974105,-1.38641152,-4.336152571,-0.941070399,-0.831167088,-0.109903311,-3.041741871,-1.950576765,-4.992318636,0.119337291
Ben Hansbrough,hansbbe01,2013,420,222,-3.68023064,-1.157413161,-4.837643801,-0.245325958,-0.145368024,-0.099957934,-3.761663326,-1.790848579,-5.552511905,1.127934221
Tyler Hansbrough,hansbty01,2013,3039,1607,-1.316796031,-0.430825142,-1.747621173,0.821485532,0.759032807,0.062452725,-1.577190151,-0.626428408,-2.203618559,0.034045084
James Harden,hardeja01,2013,6531,3228,5.286034182,-0.760075146,4.525959036,12.01280338,11.26694224,0.745861133,5.362054635,-0.315486471,5.046568164,0.078354501
Maurice Harkless,harklma01,2013,3835,1974,-2.154307457,-0.216322808,-2.370630265,0.381871837,0.381871837,0,-2.174836317,0.072476793,-2.102359524,-0.049862003
Josh Harrellson,harrejo01,2013,59,31,-3.460396403,-0.086520671,-3.546917074,-0.012818354,-0.012818354,0,-2.599609187,-1.245109592,-3.844718779,1.581877817
Al Harrington,harrial01,2013,231,119,-1.769483867,-1.326218506,-3.095702373,-0.021418783,-0.021418783,0,-0.819001727,-0.966389189,-1.785390916,1.906855352
Devin Harris,harride01,2013,3205,1646,1.306495775,1.161622847,2.468118622,4.417735484,3.933232937,0.484502547,1.19249781,1.011127743,2.203625553,0.492666977
Terrel Harris,harrite01,2013,256,137,-8.168086846,-1.657052857,-9.825139703,-0.50480438,-0.50480438,0,-8.008771805,-2.983955516,-10.99272732,1.407868041
Tobias Harris,harrito02,2013,2541,1299,-0.354479677,-0.246285352,-0.60076503,1.443802095,1.443802095,0,-0.304194999,0.025886142,-0.278308857,0.720764475
Udonis Haslem,hasleud01,2013,3360,1771,-2.668811585,0.521328378,-2.147483207,0.596566531,-0.176092273,0.772658803,-2.779212791,0.615941479,-2.163271312,0.189743722
